1.7163227159951315, 4.727780254755415, Bar0
2.2933688416360756, 92.60965225427685, Bar2
3.292503860263931, 1029.3431583852794, Bar5
4.307682430757481, 3816.409489985588, Bar7
5.008642168369244, 5066.4351507226265, Bar11
6.983303401659986, 4244.219022164745, Bar14
7.488595574918767, 2990.180324894344, Bar15
8.455788418016363, 2165.508660925431, Bar17
9.464966960982908, 1574.4593917613918, Bar19
10.474667245473539, 993.5260121999867, Bar21
11.484220790160519, 652.4249757869668, Bar23
12.745539076853737, 456.83552433878657, Bar25
13.964465864714827, 355.7394083169151, Bar27
14.469627602592587, 259.6644589811672, Bar28
15.478559767617194, 201.85380310058858, Bar30
17.458498023715414, 149.24955450518323, 
16.440858946374846, 149.24955450518323, 
18.29309441930804, 175.19155836685113, Bar33
19.291617856510783, 102.90165512646799, 
20.94119352481492, 99.40726695076745, Bar36
21.44621033449154, 75.47247624037095, Bar37
22.45579467642127, 49.148280073229905, Bar39
23.46432683961074, 42.5893455560261, Bar40
24.47312277212628, 34.354998174701386, Bar41
25.482040444330785, 26.811638111176027, Bar43
26.49147985805937, 18.160717695615954, Bar45
27.416918886409853, 12.301063659455485, Bar47
28.299879459007514, 9.487441369875462, Bar48
29.477797906556077, 5.64367482980841, Bar50
30.444947271193335, 4.135723624223302, Bar52
31.454401177742035, 2.7903081905977314, Bar54
32.46384059147062, 1.8900001231960448, Bar56
33.390356229315245, 0.9556914474641226, Bar58
34.98882319011293, 0.4900914366760177, Bar62
35.45330358193196, 0.25005713541757674, Bar63
36.4649440927153, 0.09317417275999329, Bar65
37.4779215661541, 0.024148891660574025, Bar67
38.495447973506046, 0.0018200720214064689, Bar70
